Fecha,Horario,C.P.,Municipio,Provincia,Dirección,Estación de Servicio,Gasoleo A,Gasoleo B,Gasoleo Premium,Gasolina 95 E5,Gasolina 98 E5,Media_Gasoleo A,Media_Gasoleo B,Media_Gasoleo Prem,Media_Gasolina 95,Media_Gasolina 98,dev_Gasoleo A,dev_Gasoleo B,dev_Gasoleo Prem,dev_Gasolina 95,dev_Gasolina 98
06/11/2022 13:02:43,L-D: 24H,04007,Almería,ALMERÍA,"AVENIDA SIERRA ALHAMILLA, 310",LA TORRE,1.897,,1.897,1.689,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.04856182630793482,,-0.14535092172055708,-0.08172962020545915,
06/11/2022 13:02:43,L-D: 06:30-22:30,04007,Almería,ALMERÍA,"AVENIDA CABO DE GATA, 280",REPSOL,1.999,,2.079,1.809,1.919,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,,0.03664907827944308,0.03827037979454073,-0.006583319292317924
06/11/2022 13:02:43,L-D: 06:00-23:00,04007,Almería,ALMERÍA,"AVENIDA CABO DE GATA, 4",CEPSA,2.015,,2.115,1.829,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.06943817369206529,,0.07264907827944311,0.05827037979454075,
06/11/2022 13:02:43,L-D: 06:00-23:00,04120,Almería,ALMERÍA,"CARRETERA NIJAR (ALQUIAN) KM. 6,9",CEPSA,2.015,,2.115,1.819,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.06943817369206529,,0.07264907827944311,0.04827037979454074,
06/11/2022 13:02:43,L-S: 07:00-23:00; D: 08:00-22:00,04130,Almería,ALMERÍA,"CARRETERA NIJAR-LA CAÑADA KM. 7,500",E.S. ALVAMAR,1.969,,,1.768,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.023438173692065245,,,-0.0027296202054591934,
06/11/2022 13:02:43,L-D: 24H,04130,Almería,ALMERÍA,"AUTOVIA A7 KM. 460,000",REPSOL,1.999,1.599,2.069,1.799,1.989,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,0.0407525083612017,0.02664907827944285,0.028270379794540723,0.06341668070768214
06/11/2022 13:02:43,L-D: 24H,04150,Almería,ALMERÍA,"CARRETERA SAN JOSÉ KM. 0,000",BP,2.019,,2.109,1.839,1.98,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,,0.06664907827944289,0.06827037979454076,0.05441668070768202
06/11/2022 13:02:43,L-D: 24H,04130,Almería,ALMERÍA,CARRETERA E-15/N-340 KM. 471,JCARRION,1.969,1.639,2.079,1.845,1.975,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.023438173692065245,0.08075250836120174,0.03664907827944308,0.07427037979454076,0.049416680707682126
06/11/2022 13:02:43,L-D: 06:00-22:00,04131,Almería,ALMERÍA,CARRETERA NIJAR A RETAMAR (DISEMINADO) (DE) KM. 14,GALP,2.009,,2.099,1.829,1.969,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.06343817369206506,,0.0566490782794431,0.05827037979454075,0.04341668070768212
06/11/2022 13:02:43,L-D: 06:00-22:00,04628,Antas,ALMERÍA,"POLIGONO P.I. EL REAL, S/N",CEPSA,1.969,,2.039,1.799,1.919,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.023438173692065245,,-0.003350921720556954,0.028270379794540723,-0.006583319292317924
06/11/2022 13:02:43,L-S: 06:30-22:30; D: 07:00-22:30,04628,Antas,ALMERÍA,CARRETERA NACIONAL 340 KM. 436,HNOS.MARTINEZ,1.929,1.579,1.969,1.729,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.01656182630793479,0.020752508361201683,-0.07335092172055702,-0.04172962020545912,
06/11/2022 13:02:43,L-D: 24H,04628,Antas,ALMERÍA,AUTOVIA AUTOVIA DEL MEDITERRANEO KM. 529,SHELL,1.896,1.491,1.985,1.744,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.04956182630793493,-0.06724749163879817,-0.057350921720557,-0.026729620205459215,
06/11/2022 13:02:43,L-D: 06:00-22:00,04628,Antas,ALMERÍA,AUTOVIA MURCIA-ALMERIA SALIDA 537 KM. 537,BP,1.999,,2.109,1.819,1.979,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,,0.06664907827944289,0.04827037979454074,0.05341668070768213
06/11/2022 13:02:43,L-D: 24H,04660,Arboleas,ALMERÍA,"POLIGONO LOS LLANOS, 17",E.S.ARBOLEAS,1.829,,,1.679,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.11656182630793488,,,-0.09172962020545916,
06/11/2022 13:02:43,L-D: 24H,04660,Arboleas,ALMERÍA,"POLIGONO SERVICIO LOS LLANOS (LL), 34",MORA OIL ,1.879,,,1.679,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.06656182630793483,,,-0.09172962020545916,
06/11/2022 13:02:43,L-D: 24H,04410,Benahadux,ALMERÍA,CARRETERA A. 92A KM. 391,REPSOL,1.999,,2.089,1.819,1.959,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,,0.04664907827944287,0.04827037979454074,0.03341668070768211
06/11/2022 13:02:43,L-D: 24H,04410,Benahadux,ALMERÍA,"CARRERA A-92 KM.391, 40",REPSOL,1.999,,2.089,1.819,1.959,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,,0.04664907827944287,0.04827037979454074,0.03341668070768211
06/11/2022 13:02:43,L-S: 06:30-20:30; D: 06:30-14:30,04760,Berja,ALMERÍA,"AVENIDA JOSE BARRIONUEVO PEÑA, S/N",REPSOL,1.969,,2.019,1.799,1.909,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.023438173692065245,,-0.023350921720556972,0.028270379794540723,-0.016583319292317933
06/11/2022 13:02:43,L: 06:00-22:00,04760,Berja,ALMERÍA,"CAMINO OLIVO GORDO, S/N",BP,2.006,,2.088,1.816,1.951,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.060438173692064945,,0.04564907827944298,0.04527037979454085,0.025416680707682104
06/11/2022 13:02:43,L-D: 24H,04760,Berja,ALMERÍA,"CALLE LOS IBEROS, 13",EESS VEFRUBER ENERGY,1.886,1.553,1.926,1.725,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.05956182630793494,-0.005247491638798341,-0.11635092172055717,-0.04572962020545912,
06/11/2022 13:02:43,L-D: 06:00-22:00,04760,Berja,ALMERÍA,CARRETERA A-358 KM. 3,TRUCKSTOP,1.797,1.489,1.879,1.599,1.839,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.1485618263079349,-0.06924749163879818,-0.1633509217205571,-0.17172962020545923,-0.086583319292318
06/11/2022 13:02:43,L-S: 08:00-22:00,04713,Berja,ALMERÍA,CARRETERA N-340A KM. 400,"CABASC, S.C.A.",1.81,,,1.68,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.13556182630793479,,,-0.09072962020545927,
06/11/2022 13:02:43,L-V: 09:00-22:00; S: 09:00-14:00,04850,Cantoria,ALMERÍA,"DISEMINADO EL LLANO, 1",CARBURANTES DE CANTORIA,1.895,,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.05056182630793482,,,,
06/11/2022 13:02:43,L-D: 08:00-21:00,04850,Cantoria,ALMERÍA,CARRETERA A-334 KM. 63,REPSOL,1.979,,,1.729,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.033438173692065254,,,-0.04172962020545912,
06/11/2022 13:02:43,L-D: 24H,04850,Cantoria,ALMERÍA,"POLIGONO INDUSTRIAL S/N, 1",INDAPAK LOGISTICS,1.849,,,1.649,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.09656182630793486,,,-0.12172962020545919,
06/11/2022 13:02:43,L-D: 06:00-22:00,04140,Carboneras,ALMERÍA,CARRETERA ALMERIA  18 KM. 18,CBT CARBOTRANS S.COOP.AND,1.859,,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.08656182630793485,,,,
06/11/2022 13:02:43,L-D: 06:00-22:00,04140,Carboneras,ALMERÍA,"PLAZA POLIGONO INDUSTRIAL, 16",BP OIL ESPAÑA ,2.019,,2.109,1.839,1.979,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,,0.06664907827944289,0.06827037979454076,0.05341668070768213
06/11/2022 13:02:43,L: 07:00-23:00,04825,Chirivel,ALMERÍA,AUTOVIA A-92 KM. 385,GALP,1.989,1.5,2.089,1.799,1.899,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.04343817369206526,-0.05824749163879828,0.04664907827944287,0.028270379794540723,-0.026583319292317942
06/11/2022 13:02:43,L-D: 07:00-22:00,04610,Cuevas del Almanzora,ALMERÍA,"AVENIDA DE ATRALES, 34",CEPSA,2.029,,2.093,1.784,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.08343817369206508,,0.05064907827944287,0.01327037979454082,
06/11/2022 13:02:43,L-D: 24H,04610,Cuevas del Almanzora,ALMERÍA,"AVENIDA A-332 CARLOS HERRERA, 10",PLENOIL,1.837,,,1.637,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.10856182630793487,,,-0.1337296202054592,
06/11/2022 13:02:43,L: 06:30-22:00,04610,Cuevas del Almanzora,ALMERÍA,"POLIGONO VALLE DEL ALMANZORA  PARCELA 46-47, ",PET. ALARCÓN Y GARCÍA ,1.877,,,1.697,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.06856182630793484,,,-0.07372962020545915,
06/11/2022 13:02:43,L-D: 06:00-22:00,04610,Cuevas del Almanzora,ALMERÍA,CARRETERA A-332 KM. 11,"ES BORJA - E.S.SOBRADO DE PICATO, S.L.U",1.945,1.495,,1.709,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.0005618263079347763,-0.06324749163879817,,-0.061729620205459135,
06/11/2022 13:02:43,L-D: 06:00-22:00,04618,Cuevas del Almanzora,ALMERÍA,"CR ALP-118, 58,4",REPSOL,1.969,1.604,2.039,1.819,1.929,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.023438173692065245,0.045752508361201816,-0.003350921720556954,0.04827037979454074,0.003416680707682085
06/11/2022 13:02:43,L-S: 07:00-22:00; D: 08:00-22:00,04619,Cuevas del Almanzora,ALMERÍA,"BARRIADA LOS LOBOS, 1",REPSOL,1.964,1.594,2.019,1.799,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.01843817369206513,0.03575250836120181,-0.023350921720556972,0.028270379794540723,
06/11/2022 13:02:43,L-S: 06:30-23:00; D: 07:00-23:00,04647,Cuevas del Almanzora,ALMERÍA,"AVENIDA ANDALUCIA, ",A.S. EL ARTINERO,1.949,1.585,,1.759,1.929,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.0034381736920652273,0.026752508361201688,,-0.011729620205459312,0.003416680707682085
06/11/2022 13:02:43,L-D: 24H,04750,Dalías,ALMERÍA,"CTRA. EL EJIDO-BERJA km 10,200",TRUCK STOP DALIAS,1.797,1.489,1.879,1.599,1.839,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.1485618263079349,-0.06924749163879818,-0.1633509217205571,-0.17172962020545923,-0.086583319292318
06/11/2022 13:02:43,L-D: 06:00-00:00,04750,Dalías,ALMERÍA,"AVENIDA DE LAS ALPUJARRAS, S/N",E.S. CAMPEJIDO DALIAS,1.797,,,1.683,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.1485618263079349,,,-0.08772962020545916,
06/11/2022 13:02:43,L-S: 07:00-21:00,04700,Ejido (El),ALMERÍA,CARRETERA A-389 KM. 1,EJIDOMAR,1.81,,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.13556182630793479,,,,
06/11/2022 13:02:43,L-V: 09:00-13:00 y 16:00-19:00,04700,Ejido (El),ALMERÍA,"RAMBLA BERNAL, 19",TRANSPORTES BEARCA S.L.,1.909,,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.03656182630793481,,,,
06/11/2022 13:02:43,L-S: 08:00-22:00,04700,Ejido (El),ALMERÍA,"CALLE ARQUIMEDES, S/N","CIUDAD EJIDO,S.L",1.889,1.539,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.056561826307934826,-0.019247491638798353,,,
06/11/2022 13:02:43,L-S: 08:00-20:00,04700,Ejido (El),ALMERÍA,"PARAJE LOS ALJIBILLOS, S/N",INDASOL,1.85,,,1.73,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.09556182630793475,,,-0.04072962020545923,
06/11/2022 13:02:43,L-D: 06:30-23:00,04700,Ejido (El),ALMERÍA,"AVENIDA DEL TREINTA, 121",REPSOL,1.989,1.554,2.079,1.809,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.04343817369206526,-0.004247491638798229,0.03664907827944308,0.03827037979454073,
06/11/2022 13:02:43,L-D: 24H,04700,Ejido (El),ALMERÍA,PARAJE DERRAMADERO DE CABRILES,EJIDO OESTE,1.939,1.529,1.989,1.739,1.949,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.006561826307934782,-0.029247491638798362,-0.053350921720557,-0.03172962020545911,0.023416680707682103
06/11/2022 13:02:43,L-D: 06:00-22:00,04700,Ejido (El),ALMERÍA,CRA DE LA MOJONERA NORIAS 155,ES NORIAS,1.939,1.499,1.989,1.739,1.949,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.006561826307934782,-0.059247491638798166,-0.053350921720557,-0.03172962020545911,0.023416680707682103
06/11/2022 13:02:43,L-D: 06:30-22:30,04700,Ejido (El),ALMERÍA,"CARRERA ALMERIMAR, 5",BAHIA DE ALMERIMAR ,1.939,1.499,1.989,1.739,1.949,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.006561826307934782,-0.059247491638798166,-0.053350921720557,-0.03172962020545911,0.023416680707682103
06/11/2022 13:02:43,L-D: 06:00-22:00,04700,Ejido (El),ALMERÍA,"DISEMINADO LOS MAJALES, 39",ESTACION DE SERVICIO VICASOL S.L.,1.83,,1.88,1.69,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.11556182630793477,,-0.1623509217205572,-0.08072962020545926,
06/11/2022 13:02:43,L-D: 06:00-22:00,04700,Ejido (El),ALMERÍA,CARRETERA CARRETERA DE BERJA KM. 16,AGLA,1.919,,1.949,1.699,1.929,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.0265618263079348,,-0.09335092172055703,-0.07172962020545914,0.003416680707682085
06/11/2022 13:02:43,L-D: 06:00-22:00,04700,Ejido (El),ALMERÍA,CARRETERA CARRETERA DE BERJA KM. 16,AGLA,1.919,1.539,1.949,1.699,1.929,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.0265618263079348,-0.019247491638798353,-0.09335092172055703,-0.07172962020545914,0.003416680707682085
06/11/2022 13:02:43,L-D: 24H,04700,Ejido (El),ALMERÍA,"CALLE CAMINO DE ADRA S/N ESQUINA CALLE LA PARRA, 0",BP EL EJIDO-COOP SANTA MARIA,1.867,1.473,1.916,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.07856182630793485,-0.08524749163879819,-0.12635092172055717,,
06/11/2022 13:02:43,L-D: 06:00-23:00,04700,Ejido (El),ALMERÍA,"AVENIDA OASIS, 260",REPSOL,2.009,,2.099,1.829,1.979,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.06343817369206506,,0.0566490782794431,0.05827037979454075,0.05341668070768213
06/11/2022 13:02:43,L-D: 24H,04700,Ejido (El),ALMERÍA,"CALLE BULEVAR, 74",REPSOL LA COSTA,2.099,1.554,2.099,1.839,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.15343817369206536,-0.004247491638798229,0.0566490782794431,0.06827037979454076,
06/11/2022 13:02:43,L-D: 24H,04700,Ejido (El),ALMERÍA,CARRETERA DE ALMERIMAR KM. 3,E.S. CAMPOEJIDO CTRA ALMERIMAR,1.817,1.393,1.865,1.703,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.1285618263079349,-0.16524749163879826,-0.1773509217205571,-0.06772962020545914,
06/11/2022 13:02:43,L-D: 24H,04700,Ejido (El),ALMERÍA,"CALLE CUATRO VIENTOS 228, S/N",E.S CAMPOEJIDO LAS PEÑAS,1.797,1.393,1.845,1.683,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.1485618263079349,-0.16524749163879826,-0.19735092172055713,-0.08772962020545916,
06/11/2022 13:02:43,L-D: 24H,04700,Ejido (El),ALMERÍA,CARRETERA ALMERIMAR KM. S/N,CEPSA ALMERIMAR,2.029,1.589,2.095,1.789,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.08343817369206508,0.03075250836120169,0.052649078279443096,0.018270379794540714,
06/11/2022 13:02:43,L-D: 24H,04700,Ejido (El),ALMERÍA,"CALLE CAMINO DE ROQUETAS, 6",E.S. COOP SANTA MARIA-EL EJIDO,1.806,1.412,1.879,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.1395618263079348,-0.14624749163879835,-0.1633509217205571,,
06/11/2022 13:02:43,L-D: 24H,04700,Ejido (El),ALMERÍA,"PASEO PEDRO PONCE, 105",SPLASH,1.999,,,1.969,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,,,0.19827037979454087,
06/11/2022 13:02:43,L-V: 07:00-22:00; S: 07:00-15:00,04700,Ejido (El),ALMERÍA,"CALLE MARSELLA, S/N",AGROPONIENTE,1.879,1.499,,1.699,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.06656182630793483,-0.059247491638798166,,-0.07172962020545914,
06/11/2022 13:02:43,L-D: 24H,04700,Ejido (El),ALMERÍA,"CALLE SIERRA DE ATALAYA, 2",PLENOIL,1.779,,,1.599,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.16656182630793492,,,-0.17172962020545923,
06/11/2022 13:02:43,L-D: 06:00-22:00,04700,Ejido (El),ALMERÍA,"AVENIDA MALAGA, S/N",GASOLINERA EL EJIDO,1.779,,,1.659,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.16656182630793492,,,-0.11172962020545918,
06/11/2022 13:02:43,L: 06:00-00:00,04700,Ejido (El),ALMERÍA,"AVENIDA ALMERIMAR, S/N","AGROIRIS, S.A.T.",1.837,,,1.64,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.10856182630793487,,,-0.1307296202054593,
06/11/2022 13:02:43,L-D: 06:00-00:00,04700,Ejido (El),ALMERÍA,"CARRETERA AL-9008 KM. 4,593",E.S CAMPOEJIDO TIERRAS ALMERIA,1.797,,,1.683,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.1485618263079349,,,-0.08772962020545916,
06/11/2022 13:02:43,L-D: 24H,04700,Ejido (El),ALMERÍA,"CALLE CAÑADA CORTES, S/N",BDMED,1.939,1.589,,1.739,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.006561826307934782,0.03075250836120169,,-0.03172962020545911,
06/11/2022 13:02:43,L-D: 06:00-00:00,04710,Ejido (El),ALMERÍA,"CAMINO CAMINO DE ROQUETAS, 77",E.S.CAMPOEJIDO-LA ALDEILLA,1.797,1.393,1.845,1.683,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.1485618263079349,-0.16524749163879826,-0.19735092172055713,-0.08772962020545916,
06/11/2022 13:02:43,L-D: 06:00-00:00,04710,Ejido (El),ALMERÍA,CARRETERA N 340 KM. 413,TRUCK STOP DEL PONIENTE ,1.797,1.489,1.879,1.599,1.839,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.1485618263079349,-0.06924749163879818,-0.1633509217205571,-0.17172962020545923,-0.086583319292318
06/11/2022 13:02:43,L-D: 24H,04710,Ejido (El),ALMERÍA,"CARRETERA DE LA MOJONERA KM. 0,300",TRUCK STOP EL EJIDO S.L.,1.797,1.489,1.879,1.599,1.839,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.1485618263079349,-0.06924749163879818,-0.1633509217205571,-0.17172962020545923,-0.086583319292318
06/11/2022 13:02:43,L-D: 24H,04710,Ejido (El),ALMERÍA,CARRETERA IRYDA POLIG. IND. LA REDONDA KM. S/N,PARKING LA REDONDA,2.009,1.599,2.049,1.799,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.06343817369206506,0.0407525083612017,0.006649078279442833,0.028270379794540723,
06/11/2022 13:02:43,L: 07:00-22:00,04716,Ejido (El),ALMERÍA,"LOMA DEL VIENTO,  Nº 78",ECONORIAS,1.869,,1.903,1.699,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.07656182630793484,,-0.13935092172055707,-0.07172962020545914,
06/11/2022 13:02:43,L-S: 07:30-10:30,04716,Ejido (El),ALMERÍA,"CALLE FRAILE, 18","NORIAS VILO,S.L",1.835,,,1.666,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.11056182630793487,,,-0.10472962020545928,
06/11/2022 13:02:43,L-D: 06:30-23:30,04700,Ejido (El),ALMERÍA,CARRETERA AL-3303 KM. 1,BP COOP SANTA MARIA-EL EJIDO,1.793,1.473,1.821,,1.686,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.1525618263079349,-0.08524749163879819,-0.22135092172055715,,-0.23958331929231802
06/11/2022 13:02:43,L-S: 07:00-22:00,04716,Ejido (El),ALMERÍA,"CALLE AGUA, 60",COHORSAN SCA,1.816,,1.858,1.698,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.12956182630793478,,-0.184350921720557,-0.07272962020545926,
06/11/2022 13:02:43,L-D: 06:00-22:00,04700,Ejido (El),ALMERÍA,CARRETERA 223 KM. 29,AGLA,1.959,1.549,,1.819,1.959,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.013438173692065236,-0.009247491638798344,,0.04827037979454074,0.03341668070768211
06/11/2022 13:02:43,L: 07:30-22:30,04715,Ejido (El),ALMERÍA,CARRETERA MATAGORDA - GUARDIAS VIEJAS S/N KM. S/N,"GASOLEOS SOTOMONTES,S.L.",1.835,1.488,,1.666,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.11056182630793487,-0.07024749163879829,,-0.10472962020545928,
06/11/2022 13:02:43,L: 06:00-22:00,04712,Ejido (El),ALMERÍA,"AVENIDA LA REDONDA S/N, S/N",E.S.BALERMAMAR SL,1.849,,1.919,1.689,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.09656182630793486,,-0.12335092172055706,-0.08172962020545915,
06/11/2022 13:02:43,L-D: 24H,04700,Ejido (El),ALMERÍA,CR N-340; SALIDA BALERMA 6.50,LA TARAMBANA,1.999,,,1.969,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,,,0.19827037979454087,
06/11/2022 13:02:43,L-S: 07:30-23:30,04710,Ejido (El),ALMERÍA,"POLIGONO INDUSTRIAL LA REDONDA S/N, S/N","GASOLEOS VILOMORE,S.L.",1.835,1.488,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.11056182630793487,-0.07024749163879829,,,
06/11/2022 13:02:43,L-D: 06:00-00:00,04500,Fiñana,ALMERÍA,A-92A km 333,CEPSA,1.999,1.699,2.049,1.799,1.999,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,0.1407525083612018,0.006649078279442833,0.028270379794540723,0.07341668070768215
06/11/2022 13:02:43,L-D: 24H,04869,Fines,ALMERÍA,"CALLE ARGENTINA (CAÑ), 34",GONZALEZ CAÑABATE CARBURANTES,1.849,,,1.649,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.09656182630793486,,,-0.12172962020545919,
06/11/2022 13:02:43,L-D: 24H,04869,Fines,ALMERÍA,"PARAJE MOJON. POLIGONO 5. PARCELA, 44",SUIMASA,1.849,,,1.649,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.09656182630793486,,,-0.12172962020545919,
06/11/2022 13:02:43,L-D: 06:00-22:00,04869,Fines,ALMERÍA,"CARRETERA DE BAZA A HUERCAL OVERA KM. 58,000",REPSOL,1.989,,2.009,1.869,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.04343817369206526,,-0.0333509217205572,0.09827037979454079,
06/11/2022 13:02:43,L-V: 08:00-19:00,04869,Fines,ALMERÍA,"POLIGONO LAS CRUCES,, 4",COOP. TRACOMAR,1.845,,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.10056182630793487,,,,
06/11/2022 13:02:43,L: 06:00-22:00,04560,Gádor,ALMERÍA,"BARRIO RUINI, 16",CEPSA,2.019,,2.097,1.799,1.925,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,,0.054649078279442875,0.028270379794540723,-0.0005833192923179187
06/11/2022 13:02:43,L-D: 24H,04280,Gallardos (Los),ALMERÍA,CARRETERA NACIONAL 340 POLIGONO INDUSTRIAL EL APOLO KM. S/N,COALTRANS S COOP AND,1.88,,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.06556182630793495,,,,
